접근수단,가맹점_ID,중분류,시설_유효수요,가맹점명,시군구_가맹점,소분류,공급량,시설_공급수요비
도보,STORE_03455,문화체험,859.2591309335259,관인리틀모짜르트음악학원,영등포구,문화체험,1.0,0.0011637932772545214
도보,STORE_03581,도서,1490.7994958479171,책마을서점,영등포구,도서,1.0,0.0006707810156799344
도보,STORE_03528,체육시설,481.8767870786527,신풍탁구장(신풍탁구클럽),영등포구,체육시설,1.0,0.0020752192818052854
도보,STORE_01548,도서,673.6961029227099,공일서적,노원구,도서,1.0,0.0014843487971233306
도보,STORE_01625,체육용품,641.5281456661093,빅터 노원점((주)빅터아이엔디-노원점),노원구,체육용품,1.0,0.001558778062592536
도보,STORE_01740,음악,1304.063077579337,키니 기타,노원구,음악,1.0,0.0007668340720575011
도보,STORE_01536,체육시설,380.65080347888215,SWIMFIT 스윔핏 노원태릉입구역점(주 일오삼피엠씨),노원구,체육시설,1.0,0.0026270797036567354
도보,STORE_01752,체육시설,252.70824805789184,피트니스 씨씨,노원구,체육시설,1.0,0.003957132415285924
도보,STORE_01733,도서,500.015386520565,책인감,노원구,도서,1.0,0.0019999384558116416
도보,STORE_01587,문화체험,572.1378873002891,랑주얼리,노원구,문화체험,1.0,0.0017478304132569106
도보,STORE_01757,체육시설,287.9486676445584,한당구장(아스콘앤아스팔트한당구),노원구,체육시설,1.0,0.003472841212220479
도보,STORE_01545,체육시설,345.1186908572374,공릉볼링센타,노원구,체육시설,1.0,0.0028975538749179547
도보,STORE_01547,체육용품,711.5189996659676,공릉프로샵,노원구,체육용품,1.0,0.0014054438468536522
도보,STORE_01682,문화체험,457.68506899689277,오묘유리공방,노원구,문화체험,1.0,0.0021849085052997198
도보,STORE_01746,문화체험,455.0480082349226,토토얀,노원구,문화체험,1.0,0.002197570326434087
도보,STORE_01556,체육용품,346.74460312961816,글로리 바이크153,노원구,체육용품,1.0,0.002883967020609072
도보,STORE_01613,음악,1027.363590720328,버드뮤직,노원구,음악,1.0,0.0009733652321656229
도보,STORE_01766,도서,519.1211817645858,화랑문고,노원구,도서,1.0,0.001926332492542148
도보,STORE_01618,도서,346.1032117597113,북마켓 태능입구점,노원구,도서,1.0,0.002889311529111925
도보,STORE_01760,도서,346.1032117597113,한우리문고 태릉입구,노원구,도서,1.0,0.002889311529111925
도보,STORE_01527,체육용품,769.1588935874654,CELLO(첼로)(한성상사),노원구,체육용품,1.0,0.0013001214811881835
도보,STORE_01718,도서,511.41751416774184,좋은책 많은데,노원구,도서,1.0,0.0019553495378963615
도보,STORE_01645,문화체험,511.72201832860617,샘미술학원,노원구,문화체험,1.0,0.0019541859919692617
도보,STORE_01753,체육시설,177.13692480025367,필짐 (필짐 헬스PT 공릉점),노원구,체육시설,1.0,0.0056453503476343965
도보,STORE_01695,체육시설,463.97853565476845,원더짐(주식회사 다락팩토리),노원구,체육시설,1.0,0.0021552721153119633
도보,STORE_01528,영상,676.64037753664,CGV 중계,노원구,영화,1.0,0.0014778899297150652
도보,STORE_01754,문화체험,1421.705100805437,하계1동 자치회관(하계1동 주민자치회),노원구,문화체험,1.0,0.0007033807499413705
도보,STORE_01535,체육시설,396.34170097955825,RC풋볼클럽(리하컴퍼니),노원구,체육시설,1.0,0.0025230754107592028
도보,STORE_00745,문화체험,1724.580962867714,방화제3동 주민센터,강서구,문화체험,1.0,0.0005798510023775011
도보,STORE_00754,문화체험,906.9836544671616,비즈갤러리 ( SW atelier ),강서구,문화체험,1.0,0.0011025557021614508
도보,STORE_00743,체육시설,1874.2301061480725,방화당구사랑,강서구,체육시설,1.0,0.0005335524153195924
도보,STORE_00714,체육용품,815.6507242275889,마곡스포츠,강서구,체육용품,1.0,0.0012260149722137347
도보,STORE_00763,체육용품,942.0517450563067,삼천리자전거 방화점,강서구,체육용품,1.0,0.001061512815243742
도보,STORE_00739,체육용품,1189.21321316495,바이크로(자전거),강서구,체육용품,1.0,0.0008408921032239614
도보,STORE_00658,도서,1725.8573160792034,교보서적,강서구,도서,1.0,0.0005794221751029781
도보,STORE_00777,체육시설,574.5161740582286,순수요가,강서구,체육시설,1.0,0.0017405950348382145
도보,STORE_01088,체육시설,385.33424425636406,헬스걸피트니스,관악구,체육시설,1.0,0.002595149574442434
도보,STORE_00962,체육시설,290.3625393014776,랩스휘트니스 낙성대점,관악구,체육시설,1.0,0.003443970432293678
도보,STORE_00938,도서,618.171363972141,낙성대책방(광림서점),관악구,도서,1.0,0.001617674415673947
도보,STORE_00931,체육시설,293.1768924103805,까치산체육센터(관악구시설관리공단),관악구,체육시설,1.0,0.0034109100201533925
도보,STORE_00960,문화체험,300.3327197948023,또딩동,관악구,문화체험,1.0,0.0033296405422733647
도보,STORE_00980,도서,603.1115017292984,밝은책방,관악구,도서,1.0,0.0016580681965651547
도보,STORE_01047,문화체험,1203.524601307058,인헌동주민자치위원회,관악구,문화체험,1.0,0.0008308928616116155
도보,STORE_00937,문화체험,316.18727343505617,낙성대동 주민센터,관악구,문화체험,1.0,0.003162682637843097
도보,STORE_01085,문화체험,316.18727343505617,행운동 주민센터,관악구,문화체험,1.0,0.003162682637843097
도보,STORE_00919,체육용품,1875.0587601371901,관동스포츠,관악구,체육용품,1.0,0.000533316619862534
도보,STORE_00964,체육시설,1255.1645274239338,럭키탁구장,관악구,체육시설,1.0,0.0007967083024982974
도보,STORE_00914,도서,551.4622492619256,가나안기독교백화점,관악구,도서,1.0,0.0018133607537748869
도보,STORE_01080,문화체험,1038.329031101692,한국문화센터 서울대지부,관악구,문화체험,1.0,0.0009630858524094006
도보,STORE_01076,도서,700.8977152292904,플레로마,관악구,도서,1.0,0.0014267417032068107
도보,STORE_00952,도서,385.25965362972585,대민문고,관악구,도서,1.0,0.0025956520247539415
도보,STORE_01061,문화체험,1034.1934136044185,청림동 주민센터,관악구,문화체험,1.0,0.0009669371191552593
도보,STORE_01029,음악,2100.138631334512,예음피아노악기,관악구,음악,1.0,0.00047615904258880285
도보,STORE_01039,체육용품,686.3052314069809,월드스포츠,관악구,체육용품,1.0,0.0014570776299488782
도보,STORE_01059,체육용품,683.9755580409203,찬스포츠,관악구,체육용품,1.0,0.0014620405484433595
도보,STORE_01041,체육시설,302.7550006161273,"웨이브짐 서울대입구점 헬스장,PT",관악구,체육시설,1.0,0.003303000769483348
도보,STORE_02062,도서,446.72549663669275,놀숲 숭실대점,동작구,도서,1.0,0.0022385111383361835
도보,STORE_02110,체육시설,798.5787253269518,숭실당구장,동작구,체육시설,1.0,0.0012522246940532792
도보,STORE_02125,문화체험,404.0489592884366,어뮤징음악학원,동작구,문화체험,1.0,0.002474947594868409
도보,STORE_02069,도서,857.3295806805141,더북스한길서점,동작구,도서,1.0,0.0011664125705382051
도보,STORE_02111,도서,102.43989017018556,숭실대학교 구내서점,동작구,도서,1.0,0.00976182225828902
도보,STORE_02104,문화체험,1083.875569627303,상도제1동 주민센터,동작구,문화체험,1.0,0.0009226151303916333
도보,STORE_02060,문화체험,501.70506950537936,노량진문화원 평생교육시설,동작구,문화체험,1.0,0.001993202901030837
도보,STORE_02724,체육용품,707.3532706187563,바이크월드,성동구,체육용품,1.0,0.001413720755295655
도보,STORE_02734,체육용품,822.0728768378525,삼천리자전거 성동점,성동구,체육용품,1.0,0.0012164371653356984
도보,STORE_02746,체육시설,1027.0795846918124,송정동 우리동네 작은체육관(서울특별시성동구도시관리공단),성동구,체육시설,1.0,0.0009736343852069282
도보,STORE_01124,도서,1168.2752290235373,놀숲 화양점,광진구,도서,1.0,0.0008559626834130649
도보,STORE_02697,문화체험,291.83921598540684,㈜에이치스토리컨설팅,성동구,문화체험,1.0,0.0034265442929712507
도보,STORE_01549,도서,1010.4340886844964,광운대구내서적,노원구,도서,1.0,0.0009896736572911147
도보,STORE_01628,체육시설,470.6666347893192,사우스포복싱클럽 광운대점((주)사우스스포츠),노원구,체육시설,1.0,0.0021246460362494618
도보,STORE_02946,문화체험,320.82586747200395,장위3동주민센터,성북구,문화체험,1.0,0.0031169556491178582
도보,STORE_02951,문화체험,315.6566337793748,장위제3동 주민자치회,성북구,문화체험,1.0,0.003167999316304376
도보,STORE_02998,체육용품,1153.2066581580614,힐링바이크,성북구,체육용품,1.0,0.0008671472653455124
도보,STORE_01636,체육용품,591.1730564409994,삼천리자전거 월계점,노원구,체육용품,1.0,0.001691552057565402
도보,STORE_01534,체육시설,276.62377439932715,PILATES WE (스탓필라테스강북호스팅점),노원구,체육시설,1.0,0.0036150182758927477
도보,STORE_01698,문화체험,534.5998078915809,월계1동 주민센터(월계1동주민자치회),노원구,문화체험,1.0,0.0018705580982977164
도보,STORE_00050,도서,111.44033349285965,광평서점,강남구,도서,1.0,0.008973411768047817
도보,STORE_00136,체육시설,53.626701639377686,수서청소년수련관 체육관,강남구,체육시설,1.0,0.018647426924084914
도보,STORE_00026,문화체험,67.5573518758096,JAYGRAY 실용음악학원 (제이그레이실용음악학원),강남구,문화체험,1.0,0.014802237983488398
도보,STORE_00200,체육시설,704.3521661828246,태화기독교사회복지관,강남구,체육시설,1.0,0.001419744338147511
도보,STORE_00030,체육시설,1250.8277920531139,SMS당구클럽(에스엠에스당구장),강남구,체육시설,1.0,0.0007994705636965388
도보,STORE_00118,체육용품,3061.1790861678237,삼천리자전거 수서점,강남구,체육용품,1.0,0.00032667151181013155
도보,STORE_00040,체육시설,1548.2137289567622,강남스포츠문화센터(강남구도시관리공단),강남구,체육시설,1.0,0.0006459056532678038
도보,STORE_02796,체육시설,471.4323331816733,희소볼링장,성동구,체육시설,1.0,0.002121195195185383
도보,STORE_01243,도서,827.3210649637057,한글서점문구,광진구,도서,1.0,0.0012087205830349185
도보,STORE_01156,문화체험,502.63843607897593,반지만드는남자,광진구,문화체험,1.0,0.001989501654113211
도보,STORE_01233,체육시설,856.9277267018673,코알라당구장,광진구,체육시설,1.0,0.0011669595566113696
도보,STORE_01212,문화체험,389.9730274890314,이은가죽공방(호야금이),광진구,문화체험,1.0,0.0025642799104307968
도보,STORE_02748,체육용품,387.0283031887719,스핀하우스 spinhouse,성동구,체육용품,1.0,0.002583790363032579
도보,STORE_01144,도서,628.6032227119013,만화사랑,광진구,도서,1.0,0.0015908286242724463
도보,STORE_02735,체육용품,595.8050530755233,삼천리자전거 성수뚝섬점,성동구,체육용품,1.0,0.0016784013409051122
도보,STORE_02715,체육시설,732.0108243559284,데일리피트니스 PT 성수점,성동구,체육시설,1.0,0.001366100017550787
도보,STORE_01127,체육용품,1140.835968501942,닥터 모빌리티(자전거가게),광진구,체육용품,1.0,0.0008765502031927719
도보,STORE_02706,도서,1093.9319013567674,낫저스트북스(위해브노플랜),성동구,도서,1.0,0.0009141336848845282
도보,STORE_02782,체육용품,613.1733939230859,코렉스 성수대리점,성동구,체육용품,1.0,0.0016308600632555107
도보,STORE_02742,문화체험,545.9762627545757,성수1가제1동 주민센터,성동구,문화체험,1.0,0.0018315814591549644
도보,STORE_01434,체육시설,430.03238343935965,더 조은태권도,금천구,체육시설,1.0,0.0023254062682491294
도보,STORE_01479,도서,1911.758951992581,언니네 책방,금천구,도서,1.0,0.0005230784974003777
도보,STORE_01491,체육시설,233.69265968660076,웰니스요가 독산점,금천구,체육시설,1.0,0.004279124561897127
도보,STORE_01444,체육용품,1781.4369043863203,레스포 금천대리점,금천구,체육용품,1.0,0.0005613446075680608
도보,STORE_01508,문화체험,1112.8265746012114,토미구움 도예공방,금천구,문화체험,1.0,0.0008986126165780651
도보,STORE_01464,체육시설,412.9118724249762,성무태권도장,금천구,체육시설,1.0,0.002421824284506846
도보,STORE_01436,문화체험,1048.8700862137866,독산3동 주민센터,금천구,문화체험,1.0,0.0009534069215471689
도보,STORE_01494,체육시설,488.886302124511,유진당구장,금천구,체육시설,1.0,0.0020454653682346717
도보,STORE_01447,체육시설,147.5828614859687,룩스필라테스 금천독산점,금천구,체육시설,1.0,0.0067758545262728495
도보,STORE_01506,체육시설,217.79886177473674,크로바볼링장,금천구,체육시설,1.0,0.0045913922223995455
도보,STORE_01504,체육용품,1228.1958730370454,케이스포츠자전거,금천구,체육용품,1.0,0.0008142023776119931
도보,STORE_01442,체육시설,436.5156378831935,랩스휘트니스 독산2호점(랩스휘트니스 헬스 피티 독산 2호점),금천구,체육시설,1.0,0.0022908686727681183
도보,STORE_01424,체육시설,187.9440528586999,금천구민문화체육센터(금천구청),금천구,체육시설,1.0,0.00532073233917021
도보,STORE_01435,문화체험,1058.7561506642355,독산1동주민자치회,금천구,문화체험,1.0,0.0009445045484483151
도보,STORE_01262,체육시설,404.30502328060595,R당구장,구로구,체육시설,1.0,0.0024733801026903266
도보,STORE_01278,문화체험,763.0364717513462,구로2동 주민자치위원회,구로구,문화체험,1.0,0.0013105533444617234
도보,STORE_01345,체육시설,309.7957567214086,시립구로청소년센터 (구로청소년수련관),구로구,체육시설,1.0,0.0032279331730785273
도보,STORE_01279,문화체험,974.319129444964,구로4동 주민자치위원회,구로구,문화체험,1.0,0.0010263577607982155
도보,STORE_01294,도서,2009.0343053197814,늘푸른서점,구로구,도서,1.0,0.0004977515801258696
도보,STORE_01399,체육시설,413.4449880848765,한국체대국일태권도,구로구,체육시설,1.0,0.0024187014689236214
도보,STORE_01330,체육용품,1296.9412675193348,삼천리자전거 구로점,구로구,체육용품,1.0,0.0007710449386136847
도보,STORE_01284,체육용품,777.9785097080895,구로운동구총판 ,구로구,체육용품,1.0,0.0012853825491596375
도보,STORE_01271,체육시설,473.89193583777904,경희대코리안태권도(경희대코리안체육관),구로구,체육시설,1.0,0.0021101857288036156
도보,STORE_01387,체육용품,975.2439526836163,코렉스자전거,구로구,체육용품,1.0,0.001025384466366863
도보,STORE_01224,체육시설,1459.922424139384,조이클럽,광진구,체육시설,1.0,0.0006849679020373252
도보,STORE_01168,체육용품,370.9228872498328,삼천리자전거 자양점,광진구,체육용품,1.0,0.0026959781517241783
도보,STORE_01198,도서,131.00708222205466,에덴기독교백화점,광진구,도서,1.0,0.0076331751157164
도보,STORE_01106,도서,126.80406062810076,yes24 (예스이십사 주식회사 구의점),광진구,도서,1.0,0.007886182785051855
